671.671672, 0.019256, 0.007853, 0.075648
675.175175, 0.020402, 0.008010, 0.084062
678.678679, 0.021666, 0.008173, 0.094016
682.182182, 0.023065, 0.008342, 0.105906
685.685686, 0.024620, 0.008517, 0.120267
689.189189, 0.026357, 0.008699, 0.137826
692.692693, 0.028303, 0.008888, 0.159597
696.196196, 0.030497, 0.009084, 0.187021
699.699700, 0.032981, 0.009288, 0.222200
703.203203, 0.035810, 0.009500, 0.268283
706.706707, 0.039052, 0.009721, 0.330137
710.210210, 0.042792, 0.009951, 0.415546
713.713714, 0.047136, 0.010191, 0.537427
717.217217, 0.052224, 0.010441, 0.718029
720.720721, 0.058233, 0.010702, 0.996766
724.224224, 0.065398, 0.010975, 1.442898
727.727728, 0.074033, 0.011261, 2.161256
731.231231, 0.084559, 0.011560, 3.198797
734.734735, 0.097557, 0.011873, 4.113293
738.238238, 0.113838, 0.012202, 3.932050
741.741742, 0.134556, 0.012547, 2.888463
745.245245, 0.161376, 0.012909, 1.928416
748.748749, 0.196748, 0.013290, 1.297029
752.252252, 0.244302, 0.013691, 0.906690
755.755756, 0.309400, 0.014114, 0.660707
759.259259, 0.399656, 0.014560, 0.499541
762.762763, 0.524548, 0.015032, 0.389617
766.266266, 0.690938, 0.015531, 0.311873
769.769770, 0.887417, 0.016059, 0.255128
773.273273, 1.056483, 0.016619, 0.212574
776.776777, 1.102366, 0.017215, 0.179914
780.280280, 0.991309, 0.017848, 0.154342
783.783784, 0.799557, 0.018523, 0.133969
787.287287, 0.613012, 0.019242, 0.117491
790.790791, 0.465562, 0.020012, 0.103987
794.294294, 0.357530, 0.020836, 0.092789
797.797798, 0.279831, 0.021720, 0.083407
801.301301, 0.223623, 0.022670, 0.075473
804.804805, 0.182332, 0.023693, 0.068707
808.308308, 0.151441, 0.024797, 0.062896
811.811812, 0.127901, 0.025992, 0.057870
815.315315, 0.109654, 0.027287, 0.053498
818.818819, 0.095286, 0.028696, 0.049672
822.322322, 0.083814, 0.030231, 0.046309
825.825826, 0.074541, 0.031910, 0.043338
829.329329, 0.066965, 0.033750, 0.040704
832.832833, 0.060717, 0.035774, 0.038359
836.336336, 0.055523, 0.038008, 0.036265
839.839840, 0.051178, 0.040483, 0.034389
843.343343, 0.047521, 0.043235, 0.032704
846.846847, 0.044432, 0.046308, 0.031186
850.350350, 0.041815, 0.049755, 0.029817
853.853854, 0.039594, 0.053640, 0.028579
857.357357, 0.037709, 0.058042, 0.027458
860.860861, 0.036113, 0.063058, 0.026441
864.364364, 0.034765, 0.068808, 0.025518
867.867868, 0.033635, 0.075444, 0.024680
871.371371, 0.032698, 0.083160, 0.023918
874.874875, 0.031932, 0.092204, 0.023225
878.378378, 0.031320, 0.102899, 0.022596
881.881882, 0.030848, 0.115671, 0.022024
885.385385, 0.030506, 0.131095, 0.021505
888.888889, 0.030284, 0.149951, 0.021034
892.392392, 0.030176, 0.173326, 0.020609
895.895896, 0.030176, 0.202763, 0.020225
899.399399, 0.030280, 0.240504, 0.019879
902.902903, 0.030486, 0.289895, 0.019570
906.406406, 0.030793, 0.356069, 0.019294
909.909910, 0.031200, 0.447140, 0.019050
913.413413, 0.031710, 0.576321, 0.018836
916.916917, 0.032323, 0.765640, 0.018650
920.420420, 0.033044, 1.051893, 0.018492
923.923924, 0.033878, 1.492404, 0.018358
927.427427, 0.034829, 2.149272, 0.018250
930.930931, 0.035906, 2.966718, 0.018165
934.434434, 0.037117, 3.497117, 0.018104
937.937938, 0.038473, 3.204153, 0.018064
941.441441, 0.039986, 2.407549, 0.018046
944.944945, 0.041671, 1.680035, 0.018050
948.448448, 0.043545, 1.175411, 0.018074
951.951952, 0.045629, 0.847012, 0.018119
955.455455, 0.047945, 0.631726, 0.018184
958.958959, 0.050522, 0.486503, 0.018270
962.462462, 0.053393, 0.385304, 0.018376
965.965966, 0.056596, 0.312575, 0.018503
969.469469, 0.060176, 0.258850, 0.018651
972.972973, 0.064189, 0.218199, 0.018819
976.476476, 0.068701, 0.186793, 0.019010
979.979980, 0.073788, 0.162088, 0.019222
983.483483, 0.079548, 0.142350, 0.019456
986.986987, 0.086096, 0.126365, 0.019714
990.490490, 0.093575, 0.113267, 0.019996
993.993994, 0.102163, 0.102424, 0.020302
997.497497, 0.112081, 0.093369, 0.020635
1001.001001, 0.123609, 0.085749, 0.020994
1004.504505, 0.137103, 0.079297, 0.021382
1008.008008, 0.153026, 0.073803, 0.021799
1011.511512, 0.171980, 0.069106, 0.022248
1015.015015, 0.194764, 0.065076, 0.022730
1018.518519, 0.222455, 0.061612, 0.023248
1022.022022, 0.256526, 0.058629, 0.023802
1025.525526, 0.299033, 0.056063, 0.024397
1029.029029, 0.352896, 0.053857, 0.025034
1032.532533, 0.422361, 0.051969, 0.025716
1036.036036, 0.513739, 0.050360, 0.026448
1039.539540, 0.636614, 0.049001, 0.027232
1043.043043, 0.805838, 0.047866, 0.028073
1046.546547, 1.044647, 0.046935, 0.028975
1050.050050, 1.388802, 0.046192, 0.029945
1053.553554, 1.888494, 0.045622, 0.030986
1057.057057, 2.591573, 0.045215, 0.032107
1060.560561, 3.457793, 0.044960, 0.033314
1064.064064, 4.173424, 0.044853, 0.034616
1067.567568, 4.216977, 0.044887, 0.036022
1071.071071, 3.548831, 0.045060, 0.037543
1074.574575, 2.677219, 0.045371, 0.039190
1078.078078, 1.951999, 0.045818, 0.040977
1081.581582, 1.432631, 0.046403, 0.042920
1085.085085, 1.074606, 0.047130, 0.045037
1088.588589, 0.826562, 0.048002, 0.047348
1092.092092, 0.651198, 0.049027, 0.049878
1095.595596, 0.524164, 0.050210, 0.052654
1099.099099, 0.429897, 0.051562, 0.055707
1102.602603, 0.358367, 0.053095, 0.059077
1106.106106, 0.302987, 0.054822, 0.062806
1109.609610, 0.259337, 0.056759, 0.066949
1113.113113, 0.224379, 0.058926, 0.071566
1116.616617, 0.195983, 0.061346, 0.076732
1120.120120, 0.172625, 0.064045, 0.082538
1123.623624, 0.153193, 0.067054, 0.089092
1127.127127, 0.136862, 0.070411, 0.096526
1130.630631, 0.123011, 0.074160, 0.105004
1134.134134, 0.111166, 0.078351, 0.114729
1137.637638, 0.100961, 0.083045, 0.125954
1141.141141, 0.092107, 0.088317, 0.139000
1144.644645, 0.084377, 0.094253, 0.154276
1148.148148, 0.077590, 0.100959, 0.172312
1151.651652, 0.071599, 0.108564, 0.193800
1155.155155, 0.066284, 0.117225, 0.219658
1158.658659, 0.061548, 0.127133, 0.251120
1162.162162, 0.057310, 0.138531, 0.289869
1165.665666, 0.053503, 0.151718, 0.338241
1169.169169, 0.050070, 0.167075, 0.399527
1172.672673, 0.046963, 0.185089, 0.478438
1176.176176, 0.044144, 0.206391, 0.581811
1179.679680, 0.041577, 0.231807, 0.719640
1183.183183, 0.039233, 0.262438, 0.906429
1186.686687, 0.037087, 0.299768, 1.162394
1190.190190, 0.035118, 0.345835, 1.512215
1193.693694, 0.033306, 0.403489, 1.973858
1197.197197, 0.031636, 0.476790, 2.521087
1200.700701, 0.030092, 0.571647, 3.015454
1204.204204, 0.028663, 0.696831, 3.208417
1207.707708, 0.027337, 0.865617, 2.968603
1211.211211, 0.026105, 1.098352, 2.456484
1214.714715, 0.024958, 1.426107, 1.915100
1218.218218, 0.023888, 1.894156, 1.466758
1221.721722, 0.022889, 2.557557, 1.129360
1225.225225, 0.021954, 3.440424, 0.882916
1228.728729, 0.021078, 4.402728, 0.702992
1232.232232, 0.020257, 4.986662, 0.570061
1235.735736, 0.019485, 4.741041, 0.470218
1239.239239, 0.018759, 3.871780, 0.393904
1242.742743, 0.018076, 2.919651, 0.334575
1246.246246, 0.017431, 2.157776, 0.287716
1249.749750, 0.016823, 1.610721, 0.250170
1253.253253, 0.016248, 1.227909, 0.219689
1256.756757, 0.015705, 0.958120, 0.194652
1260.260260, 0.015190, 0.764332, 0.173868
1263.763764, 0.014702, 0.622000, 0.156450
1267.267267, 0.014239, 0.515131, 0.141727
1270.770771, 0.013800, 0.433228, 0.129187
1274.274274, 0.013382, 0.369284, 0.118432
1277.777778, 0.012985, 0.318525, 0.109151
1281.281281, 0.012607, 0.277629, 0.101098
1284.784785, 0.012247, 0.244242, 0.094074
1288.288288, 0.011904, 0.216662, 0.087922
1291.791792, 0.011576, 0.193636, 0.082512
1295.295295, 0.011264, 0.174228, 0.077739
1298.798799, 0.010965, 0.157730, 0.073515
1302.302302, 0.010680, 0.143595, 0.069769
1305.805806, 0.010406, 0.131402, 0.066438
1309.309309, 0.010145, 0.120815, 0.063474
1312.812813, 0.009895, 0.111570, 0.060833
1316.316316, 0.009655, 0.103453, 0.058479
1319.819820, 0.009425, 0.096294, 0.056381
1323.323323, 0.009204, 0.089951, 0.054513
1326.826827, 0.008992, 0.084308, 0.052853
1330.330330, 0.008789, 0.079270, 0.051381
1333.833834, 0.008593, 0.074757, 0.050080
1337.337337, 0.008406, 0.070702, 0.048938
1340.840841, 0.008225, 0.067048, 0.047941
1344.344344, 0.008051, 0.063748, 0.047079
1347.847848, 0.007884, 0.060760, 0.046343
1351.351351, 0.007723, 0.058051, 0.045726
1354.854855, 0.007568, 0.055589, 0.045221
1358.358358, 0.007418, 0.053349, 0.044823
1361.861862, 0.007274, 0.051309, 0.044528
1365.365365, 0.007135, 0.049448, 0.044332
1368.868869, 0.007001, 0.047750, 0.044233
1372.372372, 0.006871, 0.046201, 0.044229
1375.875876, 0.006746, 0.044786, 0.044319
1379.379379, 0.006625, 0.043494, 0.044502
1382.882883, 0.006509, 0.042316, 0.044779
1386.386386, 0.006396, 0.041243, 0.045150
1389.889890, 0.006287, 0.040266, 0.045619
1393.393393, 0.006182, 0.039379, 0.046186
1396.896897, 0.006080, 0.038575, 0.046855
1400.400400, 0.005982, 0.037849, 0.047631
1403.903904, 0.005886, 0.037197, 0.048518
1407.407407, 0.005794, 0.036613, 0.049523
1410.910911, 0.005705, 0.036095, 0.050651
1414.414414, 0.005618, 0.035640, 0.051911
1417.917918, 0.005534, 0.035243, 0.053313
1421.421421, 0.005453, 0.034903, 0.054866
1424.924925, 0.005374, 0.034618, 0.056584
1428.428428, 0.005298, 0.034386, 0.058481
1431.931932, 0.005224, 0.034205, 0.060573
1435.435435, 0.005152, 0.034074, 0.062880
1438.938939, 0.005083, 0.033992, 0.065421
1442.442442, 0.005016, 0.033959, 0.068224
1445.945946, 0.004950, 0.033974, 0.071317
1449.449449, 0.004887, 0.034037, 0.074733
1452.952953, 0.004825, 0.034147, 0.078512
1456.456456, 0.004766, 0.034306, 0.082699
1459.959960, 0.004708, 0.034513, 0.087348
1463.463463, 0.004651, 0.034769, 0.092523
1466.966967, 0.004597, 0.035076, 0.098297
1470.470470, 0.004544, 0.035434, 0.104760
1473.973974, 0.004492, 0.035845, 0.112019
1477.477477, 0.004442, 0.036311, 0.120200
1480.980981, 0.004394, 0.036834, 0.129459
1484.484484, 0.004347, 0.037416, 0.139985
1487.987988, 0.004301, 0.038061, 0.152009
1491.491491, 0.004257, 0.038770, 0.165818
1494.994995, 0.004214, 0.039548, 0.181772
1498.498498, 0.004172, 0.040398, 0.200322
1502.002002, 0.004131, 0.041326, 0.222043
1505.505506, 0.004091, 0.042335, 0.247676
1509.009009, 0.004053, 0.043433, 0.278184
1512.512513, 0.004016, 0.044624, 0.314834
1516.016016, 0.003980, 0.045916, 0.359317
1519.519520, 0.003944, 0.047317, 0.413916
1523.023023, 0.003910, 0.048836, 0.481756
1526.526527, 0.003877, 0.050482, 0.567166
1530.030030, 0.003845, 0.052268, 0.676201
1533.533534, 0.003814, 0.054205, 0.817378
1537.037037, 0.003784, 0.056308, 1.002600
1540.540541, 0.003754, 0.058593, 1.248032
1544.044044, 0.003726, 0.061078, 1.573831
1547.547548, 0.003698, 0.063785, 1.999445
1551.051051, 0.003671, 0.066736, 2.526673
1554.554555, 0.003645, 0.069960, 3.100565
1558.058058, 0.003620, 0.073488, 3.564780
1561.561562, 0.003595, 0.077355, 3.705572
1565.065065, 0.003572, 0.081604, 3.441551
1568.568569, 0.003549, 0.086283, 2.918993
1572.072072, 0.003527, 0.091448, 2.348518
1575.575576, 0.003505, 0.097166, 1.851745
1579.079079, 0.003484, 0.103514, 1.459815
1582.582583, 0.003464, 0.110585, 1.162210
1586.086086, 0.003444, 0.118488, 0.938214
1589.589590, 0.003426, 0.127355, 0.768754
1593.093093, 0.003407, 0.137344, 0.639097
1596.596597, 0.003390, 0.148647, 0.538532
1600.100100, 0.003373, 0.161499, 0.459426
1603.603604, 0.003357, 0.176187, 0.396345
1607.107107, 0.003341, 0.193070, 0.345396
1610.610611, 0.003326, 0.212596, 0.303756
1614.114114, 0.003311, 0.235333, 0.269357
1617.617618, 0.003297, 0.262003, 0.240658
1621.121121, 0.003283, 0.293543, 0.216501
1624.624625, 0.003270, 0.331174, 0.196002
1628.128128, 0.003258, 0.376513, 0.178480
1631.631632, 0.003246, 0.431729, 0.163404
1635.135135, 0.003235, 0.499771, 0.150355
1638.638639, 0.003224, 0.584703, 0.138999
1642.142142, 0.003213, 0.692208, 0.129070
1645.645646, 0.003203, 0.830314, 0.120351
1649.149149, 0.003194, 1.010447, 0.112666
1652.652653, 0.003185, 1.248795, 0.105871
1656.156156, 0.003177, 1.567664, 0.099845
1659.659660, 0.003169, 1.995271, 0.094490
1663.163163, 0.003161, 2.558942, 0.089722
1666.666667, 0.003154, 3.259413, 0.085472
1670.170170, 0.003147, 4.010964, 0.081682
1673.673674, 0.003141, 4.579186, 0.078301
1677.177177, 0.003136, 4.672431, 0.075288
1680.680681, 0.003130, 4.232841, 0.072607
1684.184184, 0.003126, 3.508259, 0.070228
1687.687688, 0.003121, 2.774979, 0.068125
1691.191191, 0.003117, 2.163792, 0.066278
1694.694695, 0.003114, 1.693978, 0.064666
1698.198198, 0.003111, 1.342666, 0.063277
1701.701702, 0.003108, 1.080598, 0.062096
1705.205205, 0.003106, 0.883339, 0.061115
1708.708709, 0.003104, 0.732817, 0.060325
1712.212212, 0.003102, 0.616209, 0.059720
1715.715716, 0.003101, 0.524502, 0.059298
1719.219219, 0.003101, 0.451341, 0.059057
1722.722723, 0.003100, 0.392194, 0.058996
1726.226226, 0.003101, 0.343790, 0.059118
1729.729730, 0.003101, 0.303735, 0.059427
1733.233233, 0.003102, 0.270250, 0.059930
1736.736737, 0.003104, 0.241998, 0.060636
1740.240240, 0.003105, 0.217959, 0.061555
1743.743744, 0.003108, 0.197346, 0.062702
1747.247247, 0.003110, 0.179546, 0.064095
1750.750751, 0.003113, 0.164075, 0.065755
1754.254254, 0.003117, 0.150548, 0.067708
1757.757758, 0.003120, 0.138655, 0.069985
1761.261261, 0.003125, 0.128146, 0.072624
1764.764765, 0.003129, 0.118815, 0.075669
1768.268268, 0.003134, 0.110495, 0.079175
1771.771772, 0.003140, 0.103045, 0.083208
1775.275275, 0.003145, 0.096349, 0.087847
1778.778779, 0.003152, 0.090310, 0.093189
1782.282282, 0.003158, 0.084844, 0.099355
1785.785786, 0.003165, 0.079883, 0.106491
1789.289289, 0.003173, 0.075365, 0.114782
1792.792793, 0.003180, 0.071241, 0.124458
1796.296296, 0.003189, 0.067465, 0.135812
1799.799800, 0.003197, 0.064001, 0.149221
1803.303303, 0.003206, 0.060815, 0.165170
1806.806807, 0.003216, 0.057879, 0.184298
1810.310310, 0.003226, 0.055167, 0.207455
1813.813814, 0.003236, 0.052657, 0.235788
1817.317317, 0.003247, 0.050330, 0.270870
1820.820821, 0.003258, 0.048169, 0.314894
1824.324324, 0.003270, 0.046159, 0.370970
1827.827828, 0.003282, 0.044286, 0.443591
1831.331331, 0.003295, 0.042538, 0.539342
1834.834835, 0.003308, 0.040904, 0.667985
1838.338338, 0.003321, 0.039376, 0.843956
1841.841842, 0.003335, 0.037944, 1.087922
1845.345345, 0.003349, 0.036600, 1.426258
1848.848849, 0.003364, 0.035339, 1.880654
1852.352352, 0.003379, 0.034153, 2.428934
1855.855856, 0.003395, 0.033036, 2.927712
1859.359359, 0.003412, 0.031985, 3.109404
1862.862863, 0.003428, 0.030993, 2.841524
1866.366366, 0.003446, 0.030057, 2.312492
1869.869870, 0.003463, 0.029173, 1.776571
1873.373373, 0.003482, 0.028338, 1.346143
1876.876877, 0.003500, 0.027547, 1.028980
1880.380380, 0.003520, 0.026799, 0.800554
1883.883884, 0.003540, 0.026090, 0.635330
1887.387387, 0.003560, 0.025419, 0.514001
1890.890891, 0.003581, 0.024782, 0.423230
1894.394394, 0.003603, 0.024177, 0.354015
1897.897898, 0.003625, 0.023604, 0.300273
1901.401401, 0.003647, 0.023059, 0.257842
1904.904905, 0.003671, 0.022542, 0.223832
1908.408408, 0.003695, 0.022050, 0.196194
1911.911912, 0.003719, 0.021583, 0.173456
1915.415415, 0.003744, 0.021139, 0.154540
1918.918919, 0.003770, 0.020717, 0.138644
1922.422422, 0.003796, 0.020315, 0.125164
1925.925926, 0.003823, 0.019934, 0.113638
1929.429429, 0.003851, 0.019571, 0.103707
1932.932933, 0.003879, 0.019226, 0.095092
1936.436436, 0.003908, 0.018898, 0.087570
1939.939940, 0.003938, 0.018587, 0.080965
1943.443443, 0.003969, 0.018291, 0.075134
1946.946947, 0.004000, 0.018010, 0.069960
1950.450450, 0.004032, 0.017744, 0.065349
1953.953954, 0.004065, 0.017491, 0.061221
1957.457457, 0.004098, 0.017251, 0.057511
1960.960961, 0.004132, 0.017025, 0.054164
1964.464464, 0.004168, 0.016810, 0.051135
1967.967968, 0.004204, 0.016608, 0.048384
1971.471471, 0.004240, 0.016417, 0.045878
1974.974975, 0.004278, 0.016237, 0.043589
1978.478478, 0.004317, 0.016068, 0.041492
1981.981982, 0.004356, 0.015909, 0.039567
1985.485485, 0.004397, 0.015761, 0.037795
1988.988989, 0.004438, 0.015623, 0.036161
1992.492492, 0.004481, 0.015495, 0.034650
1995.995996, 0.004524, 0.015376, 0.033250
1999.499499, 0.004568, 0.015267, 0.031951
2003.003003, 0.004614, 0.015167, 0.030744
2006.506507, 0.004660, 0.015076, 0.029619
2010.010010, 0.004708, 0.014994, 0.028571
2013.513514, 0.004757, 0.014921, 0.027591
2017.017017, 0.004807, 0.014857, 0.026674
2020.520521, 0.004858, 0.014801, 0.025816
2024.024024, 0.004910, 0.014754, 0.025011
2027.527528, 0.004964, 0.014716, 0.024254
2031.031031, 0.005019, 0.014687, 0.023544
2034.534535, 0.005075, 0.014666, 0.022875
2038.038038, 0.005133, 0.014655, 0.022244
2041.541542, 0.005192, 0.014651, 0.021650
2045.045045, 0.005253, 0.014657, 0.021089
2048.548549, 0.005315, 0.014672, 0.020559
2052.052052, 0.005378, 0.014696, 0.020058
2055.555556, 0.005443, 0.014729, 0.019584
2059.059059, 0.005510, 0.014772, 0.019136
2062.562563, 0.005578, 0.014824, 0.018711
2066.066066, 0.005648, 0.014886, 0.018308
2069.569570, 0.005720, 0.014958, 0.017926
2073.073073, 0.005794, 0.015040, 0.017564
2076.576577, 0.005869, 0.015133, 0.017220
2080.080080, 0.005947, 0.015236, 0.016894
2083.583584, 0.006026, 0.015352, 0.016583
2087.087087, 0.006108, 0.015478, 0.016289
2090.590591, 0.006191, 0.015617, 0.016009
2094.094094, 0.006277, 0.015769, 0.015743
2097.597598, 0.006365, 0.015933, 0.015490
2101.101101, 0.006456, 0.016111, 0.015250
2104.604605, 0.006549, 0.016304, 0.015022
2108.108108, 0.006644, 0.016511, 0.014805
2111.611612, 0.006742, 0.016734, 0.014599
2115.115115, 0.006842, 0.016974, 0.014403
2118.618619, 0.006946, 0.017231, 0.014218
2122.122122, 0.007052, 0.017506, 0.014041
2125.625626, 0.007161, 0.017801, 0.013874
2129.129129, 0.007273, 0.018116, 0.013716
2132.632633, 0.007389, 0.018453, 0.013566
2136.136136, 0.007507, 0.018813, 0.013424
2139.639640, 0.007629, 0.019197, 0.013290
2143.143143, 0.007755, 0.019608, 0.013164
2146.646647, 0.007884, 0.020046, 0.013045
2150.150150, 0.008017, 0.020514, 0.012932
2153.653654, 0.008154, 0.021014, 0.012827
2157.157157, 0.008295, 0.021549, 0.012729
2160.660661, 0.008440, 0.022120, 0.012636
2164.164164, 0.008590, 0.022731, 0.012551
2167.667668, 0.008744, 0.023385, 0.012471
2171.171171, 0.008903, 0.024085, 0.012397
2174.674675, 0.009067, 0.024835, 0.012329
2178.178178, 0.009236, 0.025640, 0.012267
2181.681682, 0.009411, 0.026504, 0.012211
2185.185185, 0.009591, 0.027433, 0.012160
2188.688689, 0.009777, 0.028432, 0.012115
2192.192192, 0.009969, 0.029509, 0.012075
2195.695696, 0.010168, 0.030670, 0.012040
2199.199199, 0.010373, 0.031925, 0.012011
2202.702703, 0.010585, 0.033283, 0.011987
2206.206206, 0.010804, 0.034754, 0.011968
2209.709710, 0.011031, 0.036352, 0.011954
2213.213213, 0.011265, 0.038090, 0.011946
2216.716717, 0.011508, 0.039984, 0.011942
2220.220220, 0.011760, 0.042054, 0.011944
2223.723724, 0.012021, 0.044321, 0.011951
2227.227227, 0.012291, 0.046809, 0.011964
2230.730731, 0.012571, 0.049548, 0.011981
2234.234234, 0.012862, 0.052572, 0.012004
2237.737738, 0.013164, 0.055921, 0.012032
2241.241241, 0.013477, 0.059641, 0.012065
2244.744745, 0.013802, 0.063790, 0.012104
2248.248248, 0.014140, 0.068433, 0.012149
2251.751752, 0.014492, 0.073653, 0.012199
2255.255255, 0.014857, 0.079545, 0.012254
2258.758759, 0.015238, 0.086231, 0.012316
2262.262262, 0.015634, 0.093856, 0.012383
2265.765766, 0.016047, 0.102603, 0.012457
2269.269269, 0.016477, 0.112699, 0.012537
2272.772773, 0.016926, 0.124433, 0.012623
2276.276276, 0.017394, 0.138174, 0.012715
2279.779780, 0.017883, 0.154399, 0.012815
2283.283283, 0.018395, 0.173735, 0.012921
2286.786787, 0.018929, 0.197014, 0.013034
2290.290290, 0.019488, 0.225362, 0.013155
2293.793794, 0.020074, 0.260325, 0.013284
2297.297297, 0.020687, 0.304068, 0.013420
2300.800801, 0.021330, 0.359684, 0.013564
2304.304304, 0.022005, 0.431689, 0.013717
2307.807808, 0.022713, 0.526829, 0.013879
2311.311311, 0.023458, 0.655399, 0.014050
2314.814815, 0.024241, 0.833404, 0.014230
2318.318318, 0.025065, 1.085873, 0.014421
2321.821822, 0.025934, 1.450914, 0.014621
2325.325325, 0.026850, 1.979744, 0.014833
2328.828829, 0.027817, 2.711132, 0.015056
2332.332332, 0.028839, 3.563745, 0.015291
2335.835836, 0.029919, 4.158079, 0.015539
2339.339339, 0.031063, 4.022867, 0.015799
2342.842843, 0.032276, 3.280382, 0.016074
2346.346346, 0.033562, 2.443725, 0.016363
2349.849850, 0.034929, 1.780801, 0.016667
2353.353353, 0.036383, 1.312958, 0.016988
2356.856857, 0.037932, 0.990861, 0.017326
2360.360360, 0.039583, 0.766892, 0.017681
2363.863864, 0.041347, 0.607733, 0.018056
2367.367367, 0.043234, 0.491825, 0.018452
2370.870871, 0.045254, 0.405386, 0.018868
2374.374374, 0.047422, 0.339503, 0.019308
2377.877878, 0.049752, 0.288295, 0.019772
2381.381381, 0.052260, 0.247794, 0.020262
2384.884885, 0.054965, 0.215262, 0.020780
2388.388388, 0.057887, 0.188769, 0.021327
2391.891892, 0.061051, 0.166929, 0.021906
2395.395395, 0.064484, 0.148725, 0.022519
2398.898899, 0.068218, 0.133404, 0.023168
2402.402402, 0.072287, 0.120392, 0.023857
2405.905906, 0.076733, 0.109254, 0.024587
2409.409409, 0.081605, 0.099651, 0.025362
2412.912913, 0.086956, 0.091315, 0.026187
2416.416416, 0.092853, 0.084037, 0.027064
2419.919920, 0.099371, 0.077646, 0.027998
2423.423423, 0.106600, 0.072006, 0.028994
2426.926927, 0.114645, 0.067006, 0.030057
2430.430430, 0.123634, 0.062554, 0.031194
2433.933934, 0.133716, 0.058575, 0.032410
2437.437437, 0.145076, 0.055005, 0.033713
2440.940941, 0.157935, 0.051792, 0.035112
2444.444444, 0.172563, 0.048891, 0.036616
2447.947948, 0.189294, 0.046265, 0.038235
2451.451451, 0.208544, 0.043881, 0.039980
2454.954955, 0.230833, 0.041712, 0.041866
2458.458458, 0.256815, 0.039734, 0.043907
2461.961962, 0.287332, 0.037927, 0.046121
2465.465465, 0.323462, 0.036274, 0.048527
2468.968969, 0.366614, 0.034758, 0.051147
2472.472472, 0.418642, 0.033367, 0.054009
2475.975976, 0.482015, 0.032089, 0.057141
2479.479479, 0.560050, 0.030914, 0.060579
2482.982983, 0.657244, 0.029832, 0.064362
2486.486486, 0.779722, 0.028836, 0.068540
2489.989990, 0.935806, 0.027919, 0.073167
2493.493493, 1.136623, 0.027074, 0.078309
2496.996997, 1.396377, 0.026296, 0.084047
2500.500501, 1.731182, 0.025581, 0.090473
2504.004004, 2.153687, 0.024923, 0.097703
2507.507508, 2.658198, 0.024320, 0.105873
2511.011011, 3.192069, 0.023767, 0.115153
2514.514515, 3.628792, 0.023263, 0.125751
2518.018018, 3.800953, 0.022803, 0.137926
2521.521522, 3.625388, 0.022387, 0.152003
2525.025025, 3.186808, 0.022012, 0.168396
2528.528529, 2.652736, 0.021677, 0.187632
2532.032032, 2.148921, 0.021379, 0.210399
2535.535536, 1.727349, 0.021118, 0.237599
2539.039039, 1.393402, 0.020894, 0.270440
2542.542543, 1.134345, 0.020705, 0.310554
2546.046046, 0.934064, 0.020550, 0.360194
2549.549550, 0.778385, 0.020430, 0.422524
2553.053053, 0.656214, 0.020345, 0.502075
2556.556557, 0.559254, 0.020294, 0.605472
2560.060060, 0.481399, 0.020278, 0.742599
